severity,source_ip_reputation,alert_frequency,bytes_transferred,hour_of_day,is_admin_account,failed_logins_last_hour,alert_type_encoded,label
2,41,25,5607358,21,0,21,3,0
2,90,56,5217604,3,0,2,4,0
1,63,31,789870,14,1,30,2,0
4,65,66,1608015,19,1,13,1,0
3,33,2,7084055,1,0,17,4,0
2,94,87,537460,17,0,33,2,0
2,86,47,3852391,1,0,39,1,0
1,70,75,9598616,17,0,16,4,0
2,63,29,8323014,7,1,40,0,0
3,32,99,309589,9,0,11,3,0
2,11,49,7498360,19,0,38,3,0
4,75,73,3101536,3,0,32,0,1
2,18,32,8882348,9,0,31,3,0
2,8,30,7636383,9,0,20,3,0
3,73,15,915615,2,0,13,2,1
1,16,62,4037888,20,0,1,1,0
2,49,78,9804332,3,0,48,0,0
2,38,17,9656515,22,0,6,1,0
2,40,22,9213318,9,1,14,3,0
3,9,30,4533157,6,0,30,1,0
2,11,81,3780276,21,0,27,4,0
3,78,16,4666186,22,0,40,0,1
2,94,52,2406646,11,0,7,0,0
2,14,8,3303752,6,1,6,0,0
3,27,64,6154397,12,0,35,2,0
1,3,39,5890965,7,0,9,1,0
1,35,31,797369,12,1,38,1,0
2,64,12,7250662,0,0,46,2,0
1,97,33,1165797,15,0,29,0,0
1,46,58,8513325,18,1,44,2,0
2,80,12,8054112,18,1,39,2,1
2,38,25,9194431,20,0,40,3,0
2,37,38,9363407,12,0,40,0,0
4,43,48,1120982,6,0,4,4,0
2,50,82,4019214,14,0,20,3,0
3,96,83,3450511,5,1,5,0,1
1,84,55,5383858,3,0,15,0,0
2,25,3,9238278,21,0,15,0,0
3,35,99,8092217,22,1,23,1,1
2,68,69,863376,19,0,45,0,0
3,96,35,3500940,10,0,18,0,0
2,0,51,2624633,23,0,18,4,0
1,52,27,7118874,20,0,47,0,0
2,5,37,7269441,18,1,36,2,0
2,36,85,6296676,1,1,32,0,0
3,1,16,4869021,16,0,4,0,0
1,68,92,7397625,14,1,8,0,0
4,89,25,4739286,19,0,20,1,0
4,40,33,4563439,17,1,6,3,0
1,50,62,3410562,11,0,41,1,0
2,46,17,4308457,2,1,24,4,1
3,12,43,4501504,16,0,46,4,0
4,75,30,3921775,13,0,20,2,0
2,68,41,7230280,5,1,43,2,0
2,65,4,5835131,3,0,12,4,0
2,58,66,942923,20,1,49,3,0
3,67,60,3710848,7,0,20,3,0
1,58,9,3837071,19,0,9,4,0
3,90,31,1070941,21,1,23,0,1
1,9,89,3018567,2,0,26,1,0
1,12,69,117037,7,0,32,1,0
2,1,24,7104357,12,0,25,0,0
2,89,24,7064360,18,0,35,3,0
2,14,93,6122674,14,0,16,1,0
2,45,45,305490,22,0,20,1,0
2,56,95,6903242,6,0,44,2,0
1,9,37,8373949,2,0,1,3,0
2,21,58,7177546,18,1,14,4,0
4,88,83,4254694,9,0,43,4,0
2,78,23,1510041,15,0,1,0,0
2,76,35,8451243,13,0,6,1,0
2,7,63,4011475,7,0,35,4,0
4,20,6,3209462,10,0,45,0,0
1,84,6,6827908,18,0,49,2,0
3,21,30,6195758,1,1,42,3,1
3,96,1,6262894,4,1,31,1,1
2,44,63,7562028,10,0,2,1,0
1,90,8,3247406,6,0,2,0,0
3,39,28,1926049,7,0,49,1,0
1,21,89,4273013,16,0,32,3,0
2,29,33,2513686,11,1,44,4,0
3,61,53,2430910,17,0,24,0,0
1,72,38,3350702,6,0,36,3,0
3,44,52,1796943,8,0,35,1,0
1,34,78,4169025,18,0,34,4,0
3,81,11,8077232,13,0,18,3,1
2,41,2,6096938,23,0,44,4,0
1,4,53,5038540,18,0,47,4,0
1,26,94,441445,19,0,18,0,0
4,69,94,1997832,17,1,32,1,1
1,61,68,7635092,14,0,17,2,0
1,31,77,4477265,20,0,26,2,0
2,7,7,5751137,20,0,29,2,0
2,84,67,1680467,3,0,30,3,0
2,17,9,1436202,12,0,38,2,0
1,77,78,378945,4,1,2,1,0
1,14,63,6451198,11,0,21,2,0
1,25,11,7526266,16,1,9,4,0
1,52,37,7256684,9,0,7,4,0
2,43,14,1157049,11,0,33,4,0
3,31,19,6578402,5,0,41,2,0
1,27,8,589059,19,0,17,1,0
2,38,7,306043,19,0,11,1,0
2,31,59,8561652,11,0,45,2,0
4,76,63,5966882,12,0,31,1,1
4,78,7,2264928,20,0,1,2,0
3,17,55,2861810,16,0,16,1,0
1,69,3,2958778,19,0,11,0,0
1,10,67,3096532,9,1,6,0,0
2,31,18,8431099,18,1,14,1,0
1,19,45,5775663,4,0,1,4,0
2,96,97,1638045,4,1,26,0,1
3,39,92,7044643,7,0,25,3,0
3,7,36,6994928,16,0,24,2,0
3,34,16,7754780,2,0,11,3,0
2,68,79,7502214,20,0,16,1,0
3,98,29,5752824,15,0,0,1,1
2,77,59,3710718,18,0,30,4,0
1,20,18,7133829,5,0,39,0,0
3,23,49,2204456,9,0,4,0,0
1,16,46,6942036,15,0,27,3,0
2,17,83,3982077,12,1,27,0,0
2,97,29,109419,2,0,7,1,0
3,11,70,3953559,21,1,13,4,1
3,15,50,1401770,7,0,5,2,0
2,3,55,4225289,19,0,17,3,0
3,88,27,6245866,7,0,36,3,0
1,33,7,7455982,6,0,9,2,0
2,91,91,2726137,10,0,46,1,0
3,45,83,8278970,19,0,34,3,0
3,74,81,4756770,2,0,34,0,1
4,76,41,8465015,20,0,16,0,1
1,30,11,3267080,20,0,45,0,0
3,24,5,89643,6,0,26,4,0
2,73,66,2673373,10,0,23,2,0
4,23,56,1850487,16,0,9,1,0
1,64,12,3484591,17,0,47,0,0
3,24,42,3492404,8,0,16,0,0
2,27,75,1229999,12,0,44,4,0
1,35,10,1195821,14,0,32,0,0
2,81,28,4008568,18,0,32,4,0
2,5,7,7379832,14,0,16,2,0
2,65,14,6257866,6,0,17,3,0
3,66,77,3828512,2,0,48,0,1
2,71,69,6754896,23,0,43,0,0
2,94,61,6132402,7,0,37,2,0
2,47,51,8523361,12,1,6,3,0
1,82,42,2073240,15,1,48,4,0
1,69,8,4308470,2,0,25,3,0
2,77,50,1553369,20,0,47,0,0
2,66,1,576602,22,0,0,2,0
1,47,69,8258952,0,0,10,1,0
2,64,11,5399377,2,0,9,2,0
2,43,48,6020757,15,1,30,4,0
1,93,10,1697645,0,0,24,4,0
2,62,15,3809595,17,0,0,0,0
1,45,47,9188613,13,0,42,2,0
4,18,93,4384227,6,0,2,1,0
3,63,25,8548378,22,0,47,2,1
3,82,6,7663670,2,1,0,4,1
1,72,11,8406926,21,0,6,2,0
3,70,17,2791231,15,1,42,0,0
3,100,15,4552976,5,0,48,4,1
3,49,16,39102,17,0,13,2,0
1,62,56,6038360,12,0,22,2,0
2,40,66,1066485,23,0,47,0,0
3,6,36,4094567,1,0,16,0,0
2,8,83,7374216,11,0,13,2,0
2,3,38,454039,3,0,8,1,0
2,88,85,198402,8,0,20,4,0
2,48,75,1207289,19,0,44,2,0
1,75,3,9767584,22,0,1,0,0
2,5,98,2453612,4,0,31,4,0
1,81,18,6068875,9,0,7,0,0
2,20,79,7392860,5,0,35,4,0
1,14,89,627668,0,0,25,2,0
2,66,54,2662752,19,0,36,3,0
1,65,79,8760479,4,0,14,3,0
3,55,94,3384723,5,0,33,4,0
3,67,17,4331202,21,0,20,0,0
1,31,82,2751811,20,0,22,0,0
1,65,95,7211152,18,0,8,0,0
1,28,82,3558864,10,0,39,2,0
3,65,99,9550738,14,1,25,4,1
2,33,13,1531583,1,0,42,2,0
2,26,63,1655317,14,1,21,3,0
1,59,14,539083,6,0,12,3,0
2,38,59,6630316,16,0,24,0,0
3,43,36,5433524,11,0,6,0,0
3,81,18,7817147,11,0,26,4,1
2,35,5,6677011,4,0,14,3,0
1,18,14,8912417,19,0,11,4,0
1,90,25,5712923,6,0,44,3,1
1,44,44,1939553,1,0,32,1,0
1,83,39,1030155,12,0,20,4,0
1,20,12,7932440,23,1,24,1,0
1,22,61,534028,8,1,39,2,0
2,93,62,5197387,14,0,46,3,0
4,88,53,7002370,14,0,21,1,1
2,94,53,1564527,0,0,13,2,0
3,26,28,9666787,20,0,7,4,0
3,97,35,9785719,19,0,23,1,1
1,71,65,2495610,20,0,2,1,0
3,18,3,7077676,2,0,11,2,0
1,40,43,1793479,0,1,46,1,0
2,25,50,7928031,18,1,21,2,0
2,27,71,9386498,19,0,15,3,0
4,63,9,6633230,12,0,6,3,0
1,67,36,3260209,14,0,17,3,0
1,94,23,5356930,12,0,44,1,0
4,79,88,5780156,17,1,22,1,1
1,50,74,2438030,16,1,25,0,0
3,73,50,2315963,0,0,37,0,1
3,47,55,9717865,14,0,1,2,0
3,9,12,2873238,23,0,1,1,0
4,72,83,612583,3,0,21,2,1
4,38,32,1534818,1,0,37,4,0
1,99,24,6417553,18,0,41,1,0
3,99,86,5931967,7,0,27,4,1
2,18,67,4204335,21,1,16,1,0
2,63,27,62745,15,1,47,3,0
1,18,61,7168277,7,0,17,2,0
3,75,19,1921148,9,0,1,0,1
4,61,73,2989475,15,0,34,3,0
4,12,51,3499327,4,1,14,0,1
2,24,64,1647306,18,0,14,1,0
1,99,77,4405210,5,0,43,4,1
2,88,2,7185889,9,1,44,4,0
3,91,36,51866,23,1,33,3,1
3,41,93,5047619,4,1,49,0,1
2,38,11,7803792,20,1,14,2,0
1,29,98,5298117,18,0,17,2,0
2,4,68,1859561,18,1,12,2,0
2,80,68,8612234,12,0,37,0,0
4,17,64,3667000,14,0,7,4,0
2,20,1,1976024,7,0,15,4,0
2,85,89,985545,10,0,19,3,0
2,49,26,2806760,0,0,25,0,0
1,5,11,7751369,3,1,34,1,0
4,49,87,9613385,21,0,16,1,0
2,79,2,2473443,21,1,25,2,0
2,65,83,6670384,12,0,17,4,0
2,0,93,295270,6,0,43,4,0
3,56,40,3176689,6,0,6,0,0
3,29,4,427060,5,0,43,0,0
3,57,80,6043400,7,0,34,3,0
1,51,37,6133287,11,1,11,0,0
2,36,61,2676407,23,0,46,3,0
1,47,91,611972,17,0,48,2,0
3,86,5,7129342,22,0,43,2,1
1,0,15,3059716,14,0,40,4,0
2,18,87,2130995,15,1,0,4,0
3,45,67,4345808,0,0,24,4,0
3,66,82,5718344,9,0,15,1,0
2,1,26,1346965,14,0,14,3,0
2,55,6,2071508,23,1,10,2,0
1,100,44,4277226,12,0,36,3,0
3,16,58,2552590,18,0,38,1,0
3,91,81,6185286,12,0,2,1,0
1,81,46,5734294,8,1,44,2,0
2,96,42,8250871,20,0,44,2,0
3,78,48,1673989,15,0,41,4,1
3,21,27,8365497,22,0,38,1,1
1,26,20,4762777,13,0,19,4,0
2,54,70,2189545,22,0,22,2,0
1,100,35,6468235,8,0,14,1,0
1,31,76,5720396,17,0,17,1,0
4,59,48,1647086,3,0,38,0,0
3,82,67,2221170,11,0,34,1,0
3,27,68,3047327,23,1,28,4,1
1,27,52,904369,4,0,19,0,0
3,73,68,2558046,10,0,41,1,1
2,83,4,4672828,4,0,14,0,1
2,24,39,1565796,18,0,31,1,0
2,84,21,4154145,20,0,11,3,0
1,77,66,7055354,6,1,47,4,1
3,85,16,5874136,3,0,11,4,1
2,25,7,283655,7,1,24,0,0
1,74,83,6185095,5,0,33,3,0
1,70,97,9091982,5,0,7,0,0
1,16,9,943250,21,0,23,0,0
1,81,17,9691593,3,0,44,2,0
2,6,91,8001416,13,1,0,0,0
3,55,97,9543093,2,0,24,1,0
1,63,12,8357276,9,0,33,2,0
1,19,57,8826355,21,1,13,2,0
2,37,45,6052071,5,0,35,0,0
3,74,11,7694436,17,0,5,2,0
2,57,13,8303308,9,0,44,4,0
2,15,31,8792621,8,0,8,2,0
2,50,77,2349159,15,0,47,2,0
1,26,26,4254031,19,0,0,1,0
1,50,63,6906301,3,0,8,4,0
3,74,31,1936093,10,0,23,2,1
2,15,22,4424123,11,0,38,1,0
2,86,6,7449298,23,0,17,4,0
3,59,20,6440848,18,0,47,2,0
3,75,85,7642870,9,0,38,0,1
1,39,10,2544091,6,1,17,2,0
2,66,83,6665700,6,0,40,4,0
1,1,35,7814805,17,0,27,2,0
1,47,26,4903206,2,1,1,4,0
3,51,71,9770364,11,0,36,0,0
3,23,37,6962331,13,0,40,2,0
4,92,8,1020864,19,0,35,4,1
2,97,5,8254374,1,1,47,1,1
1,83,44,3779449,8,1,23,2,1
1,81,92,4389974,9,0,34,0,0
3,77,67,7594389,5,0,5,1,0
2,81,72,7189770,16,1,16,2,0
2,1,79,2692159,14,0,29,4,0
3,64,91,2510831,0,0,7,3,0
3,19,49,49094,23,0,41,1,0
3,33,36,4028756,21,0,9,4,0
1,40,80,1065272,12,0,15,1,0
3,40,26,2891938,9,0,37,2,0
3,74,45,3556856,11,0,25,0,1
1,90,61,5943588,22,0,30,0,0
2,22,44,2167456,21,0,7,1,0
2,37,4,6979982,15,0,34,3,0
4,43,76,4381158,1,0,33,2,1
1,66,81,4648450,2,1,9,4,0
2,61,58,5915671,7,0,39,2,0
1,11,26,8023098,19,0,43,3,0
3,29,95,5237484,14,0,11,4,0
1,94,79,8683759,23,0,40,3,0
1,86,98,8087862,18,0,26,2,0
2,64,29,9888145,17,0,18,2,0
4,40,9,6604858,22,1,25,1,0
1,19,78,5525556,0,0,14,3,0
1,5,36,9143359,18,0,30,0,0
3,74,4,2431608,1,0,45,3,1
2,98,59,7196957,4,1,36,3,1
4,3,37,8513553,17,0,17,4,0
1,92,88,2790404,15,0,28,4,0
2,9,81,1564039,9,1,43,1,0
1,50,13,6844575,20,0,26,0,0
1,92,20,3653773,2,0,37,2,0
3,37,17,3916172,9,0,19,0,0
2,0,51,5397617,23,0,20,0,0
3,7,91,291349,12,0,28,0,0
2,80,55,771603,20,0,42,1,0
2,82,33,859022,9,0,14,1,0
2,62,21,1747404,10,0,21,0,0
4,32,81,7468641,6,0,22,2,0
1,14,22,8126056,1,0,3,2,0
1,30,25,2556932,18,0,23,2,0
2,20,67,6170752,17,0,13,1,0
2,2,91,4477883,10,1,36,4,0
1,65,91,1786526,16,0,20,2,0
4,34,12,1479154,2,0,42,4,0
1,40,15,5454099,19,1,38,0,0
3,58,84,1455186,11,0,12,2,0
1,15,86,5209068,1,0,18,0,0
3,55,2,3525989,0,0,25,0,0
4,44,4,9353865,8,0,35,3,0
1,58,45,8180892,21,1,43,0,0
4,49,13,5941278,23,0,45,0,0
2,84,55,3880221,18,1,32,1,0
4,11,32,3155608,7,0,39,0,0
3,91,22,4145721,8,0,15,2,1
2,11,89,3616446,6,1,18,1,0
1,32,91,9736996,3,1,36,3,0
2,83,55,7123257,21,1,13,3,0
1,48,17,573467,15,0,43,0,0
1,20,70,8125594,5,0,43,4,0
1,59,51,7144453,17,0,29,3,0
2,51,80,9378264,1,0,30,3,0
3,53,8,3589437,10,0,19,3,0
1,38,61,4613344,4,0,43,2,0
1,48,97,2817056,16,0,42,4,0
2,63,10,5990488,4,0,46,0,0
1,99,98,310605,2,0,6,0,0
1,85,19,2508839,18,1,41,1,0
1,25,14,5661352,7,0,36,2,0
4,70,67,3703158,10,0,46,4,0
3,6,55,2141481,2,0,1,1,0
2,71,61,7998437,2,0,21,4,0
3,61,56,554001,0,0,12,3,0
2,89,63,5216582,23,0,45,4,0
3,87,87,3496438,12,0,37,1,0
3,23,11,3768598,9,0,30,2,0
2,39,47,2913207,5,0,0,2,0
1,75,6,9454900,10,0,46,3,0
1,46,34,8068993,7,1,42,0,0
2,7,65,4075796,18,0,12,1,0
3,53,99,6835275,10,0,16,0,0
2,8,89,5246329,5,1,3,3,0
3,2,64,7176624,11,0,42,4,0
4,53,93,9166682,17,0,30,4,0
1,20,87,7347311,2,1,32,3,0
3,94,82,5191,12,0,13,2,0
3,47,78,1909052,3,1,20,1,1
4,46,81,2866196,8,1,21,3,0
4,87,66,5510331,15,0,4,3,0
3,67,31,1708152,11,0,36,1,0
1,83,83,6134412,19,0,31,2,0
3,62,96,1658302,6,0,2,2,0
1,15,62,4304587,11,1,40,1,0
3,73,54,8293072,7,0,12,0,1
4,89,92,8457736,20,0,10,4,0
2,92,8,9242808,14,0,49,1,0
2,4,42,5173170,1,0,41,2,0
2,10,41,5283696,10,0,37,0,0
2,28,59,2439499,23,0,23,3,0
2,78,40,8925896,20,0,8,3,0
3,69,22,624959,4,0,12,3,0
4,47,24,8858136,22,0,21,4,0
4,14,38,7029641,5,0,17,2,0
1,83,2,4861083,18,0,9,0,0
3,33,41,3350236,13,0,46,2,0
3,59,19,2973157,6,0,11,4,0
1,61,2,4133777,11,0,29,4,0
1,1,92,4267075,16,0,46,1,0
1,79,96,6252011,3,0,45,2,0
4,18,62,2135208,19,0,18,3,0
2,97,83,319109,21,0,18,1,0
3,48,16,8021640,21,0,9,2,0
1,77,94,7522558,9,0,0,1,0
3,87,22,6902059,23,1,6,1,1
1,27,14,9260955,0,0,10,0,0
2,47,56,555997,22,0,3,1,0
2,95,65,6727522,3,1,35,4,1
1,36,45,2586722,12,0,20,3,0
3,73,54,3006584,5,1,21,0,1
1,48,66,5021273,14,0,9,1,0
3,47,86,6155293,13,0,22,0,0
2,72,46,8058850,2,0,4,3,0
2,87,33,9812618,23,0,47,3,0
1,99,79,9667987,18,1,11,0,1
1,28,50,939501,5,0,29,2,0
4,59,22,2422667,1,0,32,3,0
1,28,40,9888923,8,0,36,4,0
3,57,39,1738050,12,0,17,4,0
4,47,41,7652542,17,0,3,1,0
1,22,75,7574020,11,0,26,2,0
1,26,68,4302347,20,0,46,2,0
3,94,7,9059136,21,0,22,1,1
4,6,85,4109107,3,0,5,3,0
4,48,71,6800121,22,0,6,0,0
2,53,4,3107134,6,0,18,2,0
3,67,76,7481137,11,0,45,2,0
1,77,91,7675759,22,0,14,3,0
4,41,59,8511401,10,0,47,0,0
4,73,81,1109839,6,1,21,4,1
1,58,84,304347,9,0,31,2,0
1,43,95,9703910,8,1,14,3,0
1,97,26,9216516,1,0,5,2,0
1,25,31,2915456,4,0,5,4,0
3,22,99,82754,9,0,5,1,0
2,72,73,1458799,13,0,11,3,0
1,100,69,8045591,15,0,1,0,0
2,7,52,6604316,1,0,24,1,0
4,52,72,6246286,18,0,3,0,0
2,13,21,8099136,22,0,5,4,0
2,70,16,7504368,8,0,41,0,0
1,6,51,5340023,13,1,36,2,0
4,8,16,2386301,14,0,37,4,0
3,2,18,8628439,18,0,13,1,0
1,77,47,8682227,7,0,46,2,0
1,16,56,6701598,14,0,18,2,0
1,43,28,4227987,7,0,6,4,0
1,85,82,4271114,3,0,17,0,0
2,45,78,7123937,5,0,43,0,0
4,89,56,2458779,10,0,7,1,1
2,57,37,6938789,11,0,27,4,0
3,27,16,500518,23,1,20,1,1
2,13,85,7782731,8,0,34,3,0
3,8,65,7976497,17,1,46,4,1
3,25,60,5413865,16,1,9,3,0
1,1,61,4105726,20,1,27,1,0
2,74,11,292432,2,0,18,3,0
2,80,75,9025776,12,0,43,3,0
1,33,66,5233475,5,0,34,2,0
2,18,32,6907172,13,1,27,2,0
2,38,19,2688565,0,0,45,1,0
4,81,56,3831897,3,0,48,1,1
2,12,5,6113718,21,1,2,0,0
3,4,3,4445898,17,1,38,3,0
2,49,28,9095710,10,0,26,0,0
3,22,90,4122816,10,0,16,0,0
2,87,87,7414247,7,0,14,4,0
3,28,94,3809891,3,0,41,0,0
2,71,72,8703324,1,1,38,0,1
2,25,29,3003480,0,1,21,3,0
2,78,77,6798266,23,0,19,0,0
2,56,59,8046000,9,0,26,3,0
1,0,25,3713169,16,0,34,3,0
1,27,22,2670097,6,0,46,0,0
1,61,97,5383481,6,0,4,3,0
3,46,71,1274182,12,0,1,1,0
1,77,23,1883216,21,1,40,1,1
1,97,70,8032657,23,1,49,3,0
3,58,79,5098291,0,0,44,1,0
2,30,79,6842434,0,0,19,4,0
2,69,40,9316440,12,0,6,2,0
1,48,98,1135750,0,0,35,1,0
4,4,14,7094126,5,0,7,0,0
3,30,29,4102345,22,0,26,1,0
3,36,16,4512683,9,0,5,4,0
2,78,93,3062098,20,0,23,4,0
3,14,87,9115156,0,1,35,4,1
1,51,10,4702372,4,1,4,1,0
1,68,47,5498552,21,0,19,2,0
1,91,4,8230709,1,0,19,0,0
2,96,12,7790746,2,0,40,2,0
2,10,42,6864073,22,0,39,1,0
2,42,98,9200679,2,0,33,2,0
1,69,4,4393128,17,0,38,3,0
2,22,84,7978053,22,0,49,0,0
3,39,92,5139223,7,0,9,3,0
2,62,92,9258423,8,0,2,3,0
3,1,6,1066476,1,0,48,2,0
1,78,14,3504481,1,0,33,3,0
3,86,35,1478983,15,0,34,0,1
2,85,47,5832098,6,0,36,3,0
1,72,58,8799734,3,0,44,1,0
1,46,65,355866,4,0,44,0,0
2,29,19,2222424,0,1,37,1,0
3,15,57,967444,21,1,45,1,0
2,58,65,4577656,9,0,22,4,0
1,46,13,8140070,12,0,36,4,0
3,29,8,5930271,23,0,20,1,0
3,8,18,6823165,14,0,26,3,1
2,64,35,9755057,0,1,0,1,0
2,58,87,5774420,17,0,8,1,0
1,63,26,9878024,22,0,2,4,0
2,7,38,1651249,13,1,37,2,0
2,51,84,9376256,17,0,35,2,0
4,17,66,8772080,21,0,33,2,0
2,90,26,9312857,11,0,29,1,0
2,81,57,5018785,11,0,30,1,0
2,95,25,168602,4,0,29,3,0
4,57,30,4979052,6,0,15,4,0
3,48,82,2876959,23,0,28,1,1
2,31,7,8553414,12,0,5,0,0
3,47,27,9099196,8,0,13,0,0
2,44,11,8083006,5,1,9,4,0
2,53,8,9303996,20,1,23,0,0
1,99,11,713067,6,0,35,0,0
2,99,88,8093803,17,0,23,4,0
1,84,30,6101663,14,1,6,1,0
4,45,94,9495496,7,1,48,1,0
2,95,15,3128975,19,1,36,3,0
4,30,56,7906718,15,0,45,1,0
2,36,35,120201,16,0,47,0,0
2,15,39,195297,2,0,39,0,0
2,45,24,5845980,12,0,47,3,0
1,45,8,7183356,8,0,37,4,0
2,77,43,5115308,19,1,24,0,1
1,87,42,2934935,14,0,42,1,0
2,88,84,2308802,15,1,33,1,0
2,60,41,2201526,15,0,0,1,0
3,45,47,8833462,18,0,27,0,0
1,50,26,1204373,3,0,40,2,0
1,61,52,9339789,18,0,28,0,0
2,34,88,7371911,18,0,31,0,0
4,80,22,5718650,1,1,4,2,1
3,41,5,4183909,5,1,33,2,1
2,44,15,1446509,12,0,45,1,0
2,67,36,8865934,14,0,25,1,0
1,74,63,4985925,9,0,12,1,0
4,46,93,611147,21,0,11,0,0
3,78,79,3627945,9,1,21,4,1
1,29,91,5475730,3,0,8,3,0
2,23,49,3278665,13,0,5,4,0
1,65,55,7461421,7,0,35,2,0
4,42,72,6000269,5,0,9,0,0
1,33,60,4681023,11,0,36,0,0
2,22,57,3334241,7,0,31,3,0
1,60,29,3107965,5,0,3,4,0
3,94,19,2861113,14,0,3,2,0
3,36,95,8073392,18,0,12,3,0
3,12,73,692942,13,0,15,0,0
2,96,10,3397622,2,1,42,3,0
3,70,10,227993,17,0,49,1,0
1,95,97,9326018,9,0,25,4,0
2,6,89,5656898,13,0,32,2,0
1,41,57,7805602,13,1,3,1,0
4,37,54,8453369,21,0,25,4,0
2,51,56,8445884,6,0,8,1,0
3,43,68,2463089,6,0,40,3,0
3,63,69,2725829,20,1,10,2,0
1,12,87,1778509,21,0,4,3,0
1,87,55,5279874,22,1,37,3,0
1,27,69,5361449,10,0,31,4,0
2,95,72,7791644,17,0,28,2,0
1,81,81,9563912,9,0,37,2,0
1,97,1,4083231,14,0,39,3,0
3,97,12,4625464,11,0,27,2,1
4,0,35,2962825,22,0,23,0,0
2,42,78,4017176,16,0,18,2,0
2,41,82,1278141,21,0,0,3,0
1,94,74,5728626,23,0,4,0,0
3,49,79,9532290,16,0,22,0,0
3,59,33,8836832,0,0,18,4,0
1,0,83,7090681,5,0,1,3,0
1,50,98,1028278,20,0,47,2,0
3,15,25,3134732,14,0,1,0,0
2,38,16,802069,18,0,8,3,0
1,14,8,6123370,13,0,17,4,0
2,32,35,2696214,9,0,15,1,0
2,86,85,967261,9,0,38,1,0
2,52,83,8235886,22,0,8,2,0
3,97,46,4504627,6,0,43,1,0
3,16,11,4596776,6,0,22,0,0
2,88,61,1103523,13,1,32,0,0
4,5,44,3015173,14,0,37,3,0
2,30,11,1849684,21,1,33,2,0
3,68,11,5307638,19,0,25,3,0
2,39,22,5706424,8,0,16,3,0
3,29,85,7389994,14,1,13,2,0
4,68,91,7548595,8,0,12,3,0
1,75,82,8696280,22,0,21,1,0
4,6,62,9324805,6,0,42,4,0
3,12,48,4300516,23,0,47,3,1
3,3,94,4350977,10,0,17,0,0
1,49,63,1009680,4,0,19,0,0
3,2,51,201047,8,1,29,1,1
3,11,45,5815307,5,0,34,3,1
1,64,33,668587,6,1,32,3,0
4,26,85,3451573,22,0,45,2,0
1,49,60,4420429,22,0,16,3,0
1,76,2,5338118,13,0,34,3,0
2,16,13,3217653,18,0,11,0,0
2,71,66,4518873,21,0,1,2,0
2,31,57,1535903,21,0,33,3,0
1,83,43,9284764,10,0,11,1,0
4,50,45,5194573,6,0,25,3,0
1,16,31,6489396,5,1,31,2,0
1,33,10,7220189,3,0,20,1,0
1,34,23,5550316,13,0,4,1,0
2,98,86,4724892,21,0,27,1,0
4,23,29,2311418,2,1,22,0,1
3,53,97,1612798,16,0,47,0,0
3,17,31,156892,14,0,31,1,0
1,49,78,8716625,0,0,4,0,0
2,45,74,3050718,20,0,34,1,0
2,47,18,1979525,10,0,5,1,0
2,32,11,9963339,12,0,18,4,0
1,86,47,4062390,23,0,43,0,0
3,88,3,5345070,2,1,39,4,1
2,100,2,4913756,12,0,5,1,0
3,26,54,4733314,17,0,13,1,0
2,0,72,8174788,23,0,2,4,0
1,84,31,7136973,8,0,10,2,0
2,58,8,1418723,1,0,38,1,0
1,9,43,6157813,7,0,40,0,0
3,94,48,3101659,1,1,23,3,1
2,24,2,2870760,22,0,42,3,0
1,83,22,3237215,23,0,44,3,0
4,56,5,2193383,0,0,17,4,0
2,65,7,2535155,23,0,30,1,0
1,14,20,896408,2,0,9,2,0
2,27,92,58054,16,0,25,0,0
1,12,77,2454980,6,0,28,3,0
3,13,2,4158481,9,1,1,3,0
3,65,32,4378695,18,0,29,0,0
4,33,90,5389978,23,0,38,3,1
2,98,3,5077369,8,0,46,4,0
2,100,41,935934,17,0,9,1,0
3,24,42,6208169,14,0,11,1,0
1,53,77,7965505,16,0,19,2,0
2,78,85,6182242,23,0,40,4,0
2,11,45,1394838,21,0,18,2,0
1,8,87,9596426,16,1,5,3,0
2,30,71,512719,18,0,22,1,0
3,77,17,7403487,8,0,18,2,1
3,92,92,8877963,5,0,30,2,1
1,52,47,2721921,18,0,32,4,0
1,42,94,5751978,7,0,1,3,0
1,37,69,5543833,5,0,14,0,0
3,41,24,3875351,16,1,10,4,0
1,71,71,564116,5,0,25,4,0
3,47,34,3499053,12,0,17,3,0
1,66,50,1093905,20,0,0,0,0
2,65,42,9631462,23,0,31,4,0
2,15,33,5718279,1,0,3,2,0
3,82,27,1036654,11,1,21,2,1
1,93,78,498488,6,0,35,2,0
2,15,59,8079364,5,1,28,2,0
1,30,19,103250,16,0,35,0,0
3,57,76,7927129,7,0,49,3,0
3,27,3,3757980,5,0,32,3,0
1,3,71,817220,18,0,38,0,0
3,9,99,1540453,20,0,13,3,0
2,50,25,8468143,22,1,47,2,1
1,17,15,3642753,8,1,46,0,0
2,46,83,3395908,19,0,36,2,0
1,31,60,3554784,15,0,44,3,0
3,29,83,2755762,17,0,4,4,0
3,35,23,3928319,18,1,49,0,0
1,8,11,6871458,6,0,21,1,0
2,35,59,4393170,7,0,4,1,0
3,28,85,9675662,20,0,36,2,0
4,15,34,5066094,18,0,37,3,0
2,91,7,2875968,0,0,45,2,0
4,20,44,4249813,12,0,33,1,0
2,63,91,2894352,0,0,14,0,0
2,65,64,1435471,10,0,47,2,0
